"REF_DATE","GEO","DGUID","Labour force characteristics","Educational attainment","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-12","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","15 to 24 years","Percent","239","units","0","v2628082","1.8.1.1.2","11.6","","","","1"
"2026-01","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","15 to 24 years","Percent","239","units","0","v2628082","1.8.1.1.2","12.9","","","","1"
"2026-02","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","15 to 24 years","Percent","239","units","0","v2628082","1.8.1.1.2","14.2","","","","1"
"2019-01","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","5.3","","","","1"
"2019-02","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","5.1","","","","1"
"2019-03","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","5.3","","","","1"
"2019-04","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","5.1","","","","1"
"2019-05","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.3","","","","1"
"2019-06","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.4","","","","1"
"2019-07","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.9","","","","1"
"2019-08","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","5.4","","","","1"
"2019-09","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.0","","","","1"
"2019-10","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.2","","","","1"
"2019-11","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.6","","","","1"
"2019-12","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.4","","","","1"
"2020-01","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","5.3","","","","1"
"2020-02","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","5.1","","","","1"
"2020-03","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","7.4","","","","1"
"2020-04","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","11.9","","","","1"
"2020-05","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","11.7","","","","1"
"2020-06","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","9.2","","","","1"
"2020-07","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","8.9","","","","1"
"2020-08","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","9.0","","","","1"
"2020-09","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","6.7","","","","1"
"2020-10","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","6.7","","","","1"
"2020-11","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","6.6","","","","1"
"2020-12","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","6.7","","","","1"
"2021-01","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","8.2","","","","1"
"2021-02","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","7.2","","","","1"
"2021-03","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","7.0","","","","1"
"2021-04","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","6.9","","","","1"
"2021-05","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","6.5","","","","1"
"2021-06","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","6.0","","","","1"
"2021-07","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","6.5","","","","1"
"2021-08","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","7.1","","","","1"
"2021-09","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","5.4","","","","1"
"2021-10","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.9","","","","1"
"2021-11","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.6","","","","1"
"2021-12","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.4","","","","1"
"2022-01","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","5.6","","","","1"
"2022-02","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.5","","","","1"
"2022-03","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.7","","","","1"
"2022-04","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.4","","","","1"
"2022-05","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.1","","","","1"
"2022-06","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","3.8","","","","1"
"2022-07","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.2","","","","1"
"2022-08","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","5.3","","","","1"
"2022-09","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","3.9","","","","1"
"2022-10","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","3.7","","","","1"
"2022-11","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","3.9","","","","1"
"2022-12","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","3.9","","","","1"
"2023-01","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.5","","","","1"
"2023-02","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.5","","","","1"
"2023-03","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.6","","","","1"
"2023-04","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.5","","","","1"
"2023-05","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.1","","","","1"
"2023-06","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.1","","","","1"
"2023-07","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","5.0","","","","1"
"2023-08","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","5.3","","","","1"
"2023-09","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.2","","","","1"
"2023-10","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.4","","","","1"
"2023-11","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.5","","","","1"
"2023-12","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","4.6","","","","1"
"2024-01","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","5.5","","","","1"
"2024-02","Canada","2021A000011124","Unemployment rate","Total, all education levels","Total - Gender","25 to 54 years","Percent","239","units","0","v2628442","1.8.1.1.6","5.3","","","","1"
